sep=,
DeviceTag:,yxt
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_823 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
271,3347911308,0.301291,-0.576813,0.326780,0.685364,2.464538,-0.460323,-0.326488,0
272,3347927975,0.299015,-0.579280,0.322598,0.686260,1.416495,-1.417412,1.084878,0
273,3347944642,0.297441,-0.580574,0.320637,0.686770,0.674516,-1.121647,0.323980,0
274,3347961309,0.297660,-0.581022,0.319547,0.686804,0.446503,0.212859,-0.027424,0
275,3347977976,0.298804,-0.581073,0.318682,0.686666,0.665836,0.889401,0.224069,0
276,3347994643,0.299887,-0.581129,0.317810,0.686551,0.435681,0.882490,0.402453,0
277,3348011310,0.300907,-0.581037,0.317436,0.686355,0.125824,0.693456,0.593980,0
278,3348027977,0.302383,-0.580551,0.318231,0.685750,-0.009501,0.696395,0.255706,0
279,3348044644,0.304633,-0.579495,0.320198,0.684730,0.016939,0.458687,-0.087143,0
280,3348061311,0.307335,-0.578024,0.322906,0.683493,0.185732,0.367686,-0.321372,0
281,3348077978,0.310064,-0.576510,0.325695,0.682215,0.563956,0.548627,-0.445547,0
282,3348094645,0.312283,-0.575242,0.328029,0.681154,0.824668,0.278572,-0.421515,0
283,3348111312,0.313344,-0.574436,0.329400,0.680686,0.892774,-0.008753,-0.315497,0
284,3348127979,0.313408,-0.574142,0.329731,0.680744,0.908853,-0.229404,-0.236851,0
285,3348144646,0.312808,-0.574206,0.329193,0.681226,0.569626,-0.478471,-0.055607,0
286,3348161313,0.311631,-0.574599,0.328059,0.681981,0.046120,-0.390906,0.005617,0
287,3348177980,0.310300,-0.575089,0.326692,0.682830,-0.167509,-0.071933,-0.010790,0
288,3348194647,0.308844,-0.575672,0.325184,0.683718,-0.065732,0.346154,0.018326,0
289,3348211314,0.307346,-0.576326,0.323684,0.684554,0.251933,0.844981,-0.046497,0
290,3348227981,0.306026,-0.576868,0.322510,0.685242,0.484298,0.973051,0.014253,0
291,3348244648,0.304909,-0.577012,0.322025,0.685847,0.984174,0.582598,0.094481,0
292,3348261315,0.304025,-0.576727,0.322645,0.686188,1.560299,0.551386,0.138133,0
293,3348277982,0.302622,-0.576313,0.323601,0.686705,1.875507,0.403210,0.120143,0
294,3348294649,0.299770,-0.575980,0.324426,0.687845,2.003410,0.583229,0.036222,0
295,3348311316,0.295356,-0.575666,0.324936,0.689774,1.909842,0.986058,0.030891,0
296,3348327983,0.289556,-0.575274,0.325484,0.692298,1.526751,1.334094,0.084392,0
297,3348344650,0.283465,-0.574425,0.326548,0.695017,1.113797,1.587338,0.027625,0
298,3348361317,0.277002,-0.572711,0.328951,0.697898,0.675250,0.992806,0.074025,0
299,3348377984,0.271021,-0.570305,0.332567,0.700498,0.240235,0.454734,-0.623963,0
300,3348394651,0.266127,-0.567307,0.336475,0.702939,-0.773086,-1.018607,-1.128348,0
301,3348411318,0.261928,-0.564438,0.340109,0.705072,-2.161998,-1.589895,-0.919760,0
302,3348427985,0.258275,-0.561622,0.343299,0.707121,-2.135545,-1.784778,-0.627799,0
303,3348444652,0.254796,-0.558766,0.346040,0.709305,-1.108768,-1.778879,-0.523907,0
304,3348461319,0.250558,-0.556513,0.347309,0.711961,0.179268,-0.905498,-0.336168,0
305,3348477986,0.246555,-0.554175,0.347902,0.714887,0.404443,-1.006321,0.014865,0
306,3348494653,0.244070,-0.550728,0.349439,0.717648,-0.537421,-2.142259,0.309019,0
307,3348511320,0.243502,-0.546130,0.352676,0.719768,-1.139702,-1.897574,0.517780,0
308,3348527987,0.245185,-0.541146,0.357619,0.720522,-0.094750,-1.356111,0.234324,0
309,3348544654,0.248406,-0.536306,0.362256,0.720721,1.218153,-0.113888,0.165596,0
310,3348561321,0.250891,-0.532111,0.364800,0.721686,1.468487,0.520622,-0.762039,0
311,3348577988,0.251406,-0.528079,0.365211,0.724255,0.415978,0.783393,-1.411706,0
312,3348594655,0.250533,-0.524317,0.364412,0.727686,-0.521297,0.435648,-0.777586,0
313,3348611322,0.249909,-0.520688,0.363764,0.730823,-0.559392,0.237417,0.604166,0
314,3348627989,0.250549,-0.516759,0.364383,0.733082,-0.130053,-0.188215,1.365324,0
315,3348644656,0.251897,-0.512611,0.366334,0.734558,-0.274028,-0.577110,0.648841,0
316,3348661323,0.252948,-0.508566,0.368016,0.736166,-0.271668,0.613367,-0.036725,0
317,3348677990,0.253246,-0.504963,0.368667,0.738215,0.271300,1.377256,-0.606002,0
318,3348694657,0.252019,-0.502017,0.367987,0.740979,0.218986,1.341964,0.074073,0
319,3348711324,0.250581,-0.499734,0.366728,0.743629,-0.341779,1.197645,-0.055987,0
320,3348727991,0.249180,-0.497970,0.365931,0.745673,-0.585527,0.956482,0.235557,0
321,3348744658,0.247617,-0.496555,0.365403,0.747394,-0.376139,0.689153,0.544420,0
322,3348761325,0.246133,-0.495163,0.365514,0.748752,-0.629928,0.189162,0.387170,0
323,3348777992,0.244661,-0.494130,0.365919,0.749719,-0.734097,0.546955,0.347358,0
324,3348794659,0.243377,-0.493220,0.366498,0.750453,-0.774053,0.344617,0.220799,0
325,3348811326,0.242550,-0.492699,0.367381,0.750631,-0.393615,0.310430,0.128533,0
326,3348827993,0.242043,-0.492379,0.367921,0.750740,-0.538566,-0.235653,0.391023,0
327,3348844660,0.241410,-0.492397,0.368145,0.750823,-0.772106,-0.178216,0.478635,0
328,3348861327,0.240769,-0.492427,0.368275,0.750945,-0.676787,-0.332442,0.052238,0
329,3348877994,0.240526,-0.492675,0.368415,0.750791,-0.685485,-0.107364,-0.039138,0
330,3348894661,0.240556,-0.493187,0.368315,0.750495,-0.920149,-0.335583,0.443993,0
331,3348911328,0.240932,-0.493898,0.368462,0.749833,-1.029737,-0.340040,0.653771,0
332,3348927995,0.241782,-0.494639,0.368824,0.748893,-0.945798,-0.102350,0.468202,0
333,3348944662,0.242824,-0.495578,0.369023,0.747836,-0.838077,0.094207,0.173893,0
334,3348961329,0.243811,-0.496727,0.368964,0.746781,-0.844726,0.194407,-0.006622,0
335,3348977996,0.244495,-0.498170,0.368719,0.745716,-0.915478,0.038079,-0.005684,0
336,3348994663,0.245066,-0.499882,0.368529,0.744476,-0.691934,0.150381,0.093606,0
337,3349011330,0.245697,-0.501919,0.368293,0.743014,-0.628924,0.088039,0.216119,0
338,3349027997,0.246398,-0.504183,0.368084,0.741350,-0.811403,0.213748,0.416669,0
339,3349044664,0.246978,-0.506759,0.367757,0.739561,-0.647425,0.056324,0.414686,0
340,3349061331,0.247726,-0.509594,0.367691,0.737392,-0.692909,0.109161,0.428847,0
341,3349077998,0.248804,-0.512508,0.367702,0.735000,-1.049612,-0.332790,0.481677,0
342,3349094665,0.250275,-0.515358,0.367965,0.732372,-1.209786,-0.623333,0.291055,0
343,3349111332,0.252103,-0.518234,0.368443,0.729470,-1.004202,-0.554089,0.315942,0
344,3349127999,0.254108,-0.521193,0.368787,0.726486,-0.660658,-0.243303,0.248935,0
345,3349144666,0.256115,-0.524133,0.368913,0.723596,-0.296548,0.019158,0.098272,0
346,3349161333,0.258138,-0.527034,0.368821,0.720812,-0.214496,-0.027083,0.102438,0
347,3349178000,0.260311,-0.530122,0.368445,0.717952,-0.268687,0.068655,0.203755,0
348,3349194667,0.262964,-0.533141,0.368130,0.714905,-0.457106,-0.061272,0.043374,0
349,3349211334,0.265837,-0.536373,0.367806,0.711584,-0.469178,0.284393,-0.071514,0
350,3349228001,0.269345,-0.539596,0.367748,0.707848,-0.200087,0.291561,-0.399920,0
351,3349244668,0.272657,-0.543008,0.367306,0.704191,0.127899,0.092566,-0.711063,0
352,3349261335,0.276226,-0.546697,0.366426,0.700394,0.157806,-0.000045,-0.639894,0
353,3349278002,0.280144,-0.550324,0.365453,0.696495,0.339474,-0.143050,-0.340448,0
354,3349294669,0.283577,-0.554036,0.364217,0.692801,1.432625,-0.103736,-0.215083,0
355,3349311336,0.286556,-0.557981,0.362257,0.689427,1.456854,0.194969,-0.546022,0
356,3349328003,0.289155,-0.561980,0.359294,0.686640,1.383593,-0.071097,-0.602612,0
357,3349344670,0.291305,-0.565357,0.356613,0.684353,0.910866,-0.159678,-0.363364,0
358,3349361337,0.292783,-0.567775,0.354802,0.682659,1.106531,-0.367163,-0.513364,0
359,3349378004,0.294370,-0.569212,0.353760,0.681319,1.159610,-0.116101,-0.478498,0
360,3349394671,0.296181,-0.570044,0.352790,0.680341,1.550354,-0.057957,-0.579916,0
361,3349411338,0.297226,-0.570953,0.351757,0.679658,1.578207,0.398365,0.140175,0
362,3349428005,0.297789,-0.571619,0.351335,0.679070,0.929217,0.609295,0.023644,0
363,3349444672,0.298021,-0.572010,0.351142,0.678738,0.549284,0.588053,-0.090407,0
364,3349461339,0.298237,-0.572327,0.351259,0.678315,0.031125,0.294373,-0.014826,0
365,3349478006,0.298507,-0.572588,0.351444,0.677881,-0.565919,-0.052774,0.222103,0
366,3349494673,0.299169,-0.572752,0.351949,0.677188,-0.473632,-0.159774,0.122264,0
367,3349511340,0.300187,-0.572849,0.352631,0.676300,0.047802,-0.136596,0.008533,0
368,3349528007,0.301357,-0.573000,0.353057,0.675429,0.246688,-0.108099,-0.092975,0
369,3349544674,0.302170,-0.573540,0.352902,0.674688,0.155635,-0.124530,-0.026495,0
370,3349561341,0.302669,-0.574228,0.352513,0.674082,0.095574,-0.109341,-0.069730,0
371,3349578008,0.303113,-0.574885,0.352004,0.673588,0.075371,-0.118017,-0.192502,0
372,3349594675,0.303460,-0.575619,0.351431,0.673105,0.088318,0.006752,-0.111690,0
373,3349611342,0.303766,-0.576376,0.350814,0.672640,-0.010476,-0.032800,-0.057582,0
374,3349628009,0.304300,-0.577019,0.350437,0.672044,-0.070789,0.003555,-0.031027,0
375,3349644676,0.305161,-0.577552,0.350230,0.671302,-0.167592,0.115464,-0.047907,0
376,3349661343,0.306307,-0.577952,0.350254,0.670424,-0.066040,-0.041311,-0.066586,0
377,3349678010,0.307535,-0.578282,0.350465,0.669467,0.132172,0.016507,-0.010343,0
378,3349694677,0.308695,-0.578510,0.350805,0.668556,0.449049,0.032870,-0.068992,0
379,3349711344,0.309562,-0.578775,0.351062,0.667791,0.570679,0.188174,-0.093031,0
380,3349728011,0.310086,-0.579041,0.351293,0.667196,0.661416,0.260854,-0.141228,0
381,3349744678,0.310355,-0.579273,0.351562,0.666726,0.548521,0.241862,-0.135738,0
382,3349761345,0.310396,-0.579356,0.351994,0.666408,0.589707,0.150961,-0.078411,0
